39,Jupiter-Mercury,3.013699
39,Jupiter-Moon,7.397260
39,Mars-Sun,2.191781
39,Mars-Venus,0.821918
39,Mars-Mercury,5.205479
39,Mars-Moon,7.397260
39,Sun-Venus,13.150685
39,Sun-Mercury,55.068493
39,Sun-Moon,7.397260
39,Venus-Mercury,13.972603
39,Venus-Moon,7.671233
39,Mercury-Moon,7.397260
40,Saturn-Jupiter,0.000000
40,Saturn-Mars,0.000000
40,Saturn-Sun,8.219178
40,Saturn-Venus,6.575342
40,Saturn-Mercury,18.356164
40,Saturn-Moon,8.767123
40,Jupiter-Mars,4.109589
40,Jupiter-Sun,7.945205
40,Jupiter-Venus,15.616438
40,Jupiter-Mercury,4.657534
40,Jupiter-Moon,7.123288
40,Mars-Sun,32.876712
40,Mars-Venus,15.342466
40,Mars-Mercury,21.917808
40,Mars-Moon,8.493151
40,Sun-Venus,30.684932
40,Sun-Mercury,48.219178
40,Sun-Moon,10.958904
40,Venus-Mercury,30.410959
40,Venus-Moon,8.493151
40,Mercury-Moon,8.219178
41,Saturn-Jupiter,0.000000
41,Saturn-Mars,15.890411
41,Saturn-Sun,7.945205
41,Saturn-Venus,6.575342
41,Saturn-Mercury,11.232877
41,Saturn-Moon,8.493151
